,date,adj_close,close,high,low,open,volume,ticker,revenues,cost_of_goods,gross_profit,general/admin_expense,sales_+_marketing_expense,research_&_development,operating_income,interest_income/expense,other_income/expense_net,tax_expense,net_income,earnings_per_share_(basic),earnings_per_share_(diluted),weighted_average_shares,weighted_average_shares_(diluted),cash_and_equivalents,short-term_investments,cash_and_short-term_investments,receivables,inventory,other_current_assets,current_assets,property_plant_&_equipment,tax_assets,long-term_investments,goodwill,other_intangible_assets,goodwill_and_intangible_assets,other_non-current_assets,non-current_assets,other_assets,total_assets,payables,short-term_debt,tax_payables,deferred_revenue,other_current_liabilities,current_liabilities,long-term_debt,deferred_revenue_non-current,deferred_tax_non-current,other_non-current_liabilities,non-current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comp._income/loss,other_stockholders_equity,total_stockholders_equity,total_liabilities_&_stockholders_equity,depreciation_and_amortization,deferred_income_tax,stock_based_compensation,change_in_working_capital,accounts_receivables,accounts_payables,otherworkingcapital,other_non_cash_items,cash_flow_from_operating_activities,capital_expenditure,net_acquisitions,purchases_of_investments,other_investing,net_cash_from_investing,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activites,net_cash_from_financing,fx_effect,net_change_in_cash,cash_at_end_of_period,cash_at_start_of_period,ebitda,free_cash_flow,enterprise_valuation,market_capitalization,book_value_per_share,enterprise_value_to_ebitda,free_cash_flow_per_share,price_to_sales,price_to_earnings_ratio,price_to_book_value,price_to_free_cash_flow,earnings_yield,inventory_turnover,current_ratio,debt_to_equity_ratio,ebitda_margin,gross_margin,net_income_margin,dividend_yield,payout_ratio,return_on_assets,return_on_equity,return_on_capital,normalized_close,normalized_net_income,30_DMA,10_Day_Avg,Next_10_Day_Avg,signal,stock_quantity,total_buy_price,stock_profit,cumulative_profit
10,2010-04-16,7.453341960906982,8.835714340209961,8.96928596496582,8.733928680419922,8.8774995803833,750545600.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.02475124983605656,0.0,8.646331180225719,8.668214321136475,9.325178623199463,BUY,11.0,95.10964298248291,0.0,0.0
11,2010-04-19,7.443399429321289,8.823928833007812,8.853214263916016,8.634642601013184,8.822500228881836,566924400.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.024043472359279255,0.0,8.661130984624227,8.69885721206665,9.394035720825196,BUY,12.0,103.93357181549072,0.0,0.0
12,2010-04-20,7.368685245513916,8.735357284545898,8.901785850524902,8.677143096923828,8.876428604125977,738326400.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.018724316720970843,0.0,8.666840700002817,8.716892910003661,9.444357109069824,BUY,13.0,112.66892910003662,0.0,0.0
13,2010-04-21,7.80944013595581,9.257857322692873,9.29464340209961,9.133213996887209,9.242856979370115,982391200.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.050103005161999135,0.0,8.709056173052106,8.783392906188965,9.432821369171142,BUY,14.0,121.92678642272949,0.0,0.0
14,2010-04-22,8.02785873413086,9.516785621643066,9.526785850524902,9.149999618530272,9.222857475280762,793424800.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.06565291870868124,0.0,8.76290480295817,8.878107166290283,9.360607147216797,SELL,0.0,0.0,11.308212280273438,11.308212280273438
15,2010-04-23,8.159208297729492,9.672499656677246,9.72071361541748,9.535714149475098,9.571070671081545,796955600.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.07500430977950538,0.0,8.819754481315613,8.981821441650391,9.23571424484253,SELL,0.0,0.0,0.0,11.308212280273438
16,2010-04-26,8.119141578674316,9.625,9.730713844299316,9.578213691711426,9.710000038146973,479068800.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.07215172256589095,0.0,8.867121864767636,9.078999996185303,9.180321311950683,SELL,0.0,0.0,0.0,11.308212280273438
17,2010-04-27,7.89439582824707,9.35857105255127,9.565713882446287,9.304286003112791,9.54535675048828,709343600.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.056151358310772614,0.0,8.894424597422281,9.149035739898682,9.160607147216798,SELL,0.0,0.0,0.0,11.308212280273438
18,2010-04-28,7.881139755249023,9.342857360839844,9.428570747375488,9.157500267028809,9.401785850524902,758402400.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.05520767409934199,0.0,8.91802632181268,9.205857181549073,9.162357139587403,SELL,0.0,0.0,0.0,11.308212280273438
19,2010-04-29,8.093234062194824,9.59428596496582,9.64285659790039,9.357500076293944,9.39357089996338,558840800.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.07030719421040545,0.0,8.951839303970337,9.276285743713379,9.125642871856689,SELL,0.0,0.0,0.0,11.308212280273438
20,2010-04-30,7.86577558517456,9.3246431350708,9.663213729858398,9.321429252624512,9.618213653564451,542463600.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.054113820560826885,0.0,8.969591867356073,9.325178623199463,9.09967851638794,SELL,0.0,0.0,0.0,11.308212280273438
21,2010-05-03,8.024242401123047,9.512499809265137,9.567143440246582,9.38857078552246,9.422857284545898,454342000.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.06539553466752271,0.0,8.994269501079213,9.394035720825196,9.056357097625732,SELL,0.0,0.0,0.0,11.308212280273438
22,2010-05-04,7.793172359466553,9.238571166992188,9.40321445465088,9.16964340209961,9.38892936706543,723819600.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.048944776976785606,0.0,9.004891312640646,9.444357109069824,9.033785724639893,SELL,0.0,0.0,0.0,11.308212280273438
23,2010-05-05,7.71212911605835,9.142499923706056,9.21928596496582,8.883213996887207,9.036786079406738,883103200.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.043175227902858535,0.0,9.010625004768372,9.432821369171142,9.006464290618897,SELL,0.0,0.0,0.0,11.308212280273438
24,2010-05-06,7.41869592666626,8.79464340209961,9.223214149475098,7.116071224212647,9.065357208251951,1285860800.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.02228473868417993,0.0,9.00198574066162,9.360607147216797,8.976142883300781,BUY,1.0,8.79464340209961,0.0,11.308212280273438
25,2010-05-07,7.105681419372559,8.42357063293457,8.806071281433105,8.043213844299316,8.70392894744873,1676018400.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.0,0.0,8.979739005749042,9.23571424484253,8.999214458465577,BUY,2.0,17.21821403503418,0.0,11.308212280273438
26,2010-05-10,7.651876449584961,9.071070671081545,9.094642639160156,8.876070976257324,8.9375,984306400.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.038885551156366924,0.0,8.983121660020617,9.180321311950683,8.973393058776855,SELL,0.0,0.0,0.9239273071289098,12.232139587402347
27,2010-05-11,7.728098392486572,9.161429405212402,9.28178596496582,8.946429252624512,8.994285583496094,848906800.0,AAPL,13499000.0,7874000.0,5625000.0,1220000.0,0.0,426000.0,3979000.0,0.0,50000.0,955000.0,3074000.0,0.11896,0.11896,25840000.0,25840000.0,10018000.0,13137000.0,13137000.0,4629000.0,638000.0,3914000.0,32336000.0,3504000.0,3241000.0,18549000.0,480000.0,343000.0,823000.0,1845000.0,24721000.0,5569000.0,57057000.0,5666000.0,0.0,0.0,2542000.0,5332000.0,12229000.0,0.0,941000.0,1142000.0,2239000.0,5480000.0,2239000.0,17709000.0,9553000.0,29670000.0,125000.0,0.0,39348000.0,57057000.0,216000.0,468000.0,436000.0,-1662000.0,482000.0,-18000.0,20107000.0,234000.0,2330000.0,-650000.0,-325000.0,-9000.0,-16388000.0,-83000.0,1164000.0,534000.0,160000.0,0.0,10169000.0,162000.0,0.0,2409000.0,10018000.0,7609000.0,4245000.0,2029000.0,203069699.52,213087699.52,1.52275541795666,47.8373850459364,0.0785216718266254,15.7854433306171,69.3193557319454,5.41546456033343,105.02104461311,0.0144259852019824,12.3416927899687,2.6442063946357,0.45006099420555,0.314468,15.7854433306171,0.227721,0.0,0.0,0.0546644378845538,0.0781234116092305,0.0898768626751138,0.044312036054383976,0.0,8.989489793777466,9.160607147216798,8.933035850524902,SELL,0.0,0.0,0.0,12.232139587402347
